GRID_ID,year,homicides
AE-28,1912,0.0
AE-28,1913,0.0
AE-28,1914,0.0
AE-28,1915,0.0
AE-28,1916,0.0
AE-28,1917,0.0
AE-28,1918,0.0
AE-28,1919,0.0
AE-28,1920,0.0
AE-28,1921,0.0
AE-28,1922,0.0
AE-28,1923,0.0
AE-28,1924,2.0
AE-28,1925,0.0
AE-28,1926,0.0
AE-28,1927,0.0
AE-28,1928,0.0
AE-28,1929,0.0
AE-28,1930,0.0
AE-28,1965,0.0
AE-28,1966,0.0
AE-28,1967,0.0
AE-28,1968,0.0
AE-28,1969,0.0
AE-28,1970,0.0
AE-28,1971,1.0
AE-28,1972,0.0
AE-28,1973,1.0
AE-28,1974,0.0
AE-28,1975,0.0
AE-28,1976,1.0
AE-28,1977,1.0
AE-28,1978,0.0
AE-28,1979,1.0
AE-28,1980,0.0
AE-28,1981,3.0
AE-28,1982,0.0
AE-28,1983,0.0
AE-28,1984,0.0
AE-28,1985,0.0
AE-28,1986,1.0
AE-28,1987,1.0
AE-28,1988,0.0
AE-28,1989,1.0
AE-28,1990,2.0
AE-28,1991,2.0
AE-28,1992,0.0
AE-28,1993,0.0
AE-28,1994,0.0
AE-28,1995,0.0
AE-28,1996,1.0
AE-28,1997,0.0
AE-28,1998,1.0
AE-28,1999,0.0
AE-28,2000,0.0
AE-28,2001,2.0
AE-28,2002,0.0
AE-28,2003,1.0
AE-28,2004,2.0
AE-28,2005,1.0
AE-28,2006,2.0
AE-28,2007,0.0
AE-28,2008,0.0
AE-28,2009,0.0
AE-28,2010,6.0
AE-28,2011,4.0
AE-28,2012,0.0
AE-28,2013,2.0
AE-28,2014,1.0
AE-28,2015,3.0
AE-28,2016,3.0
AF-28,1866,0.0
AF-28,1867,0.0
AF-28,1868,0.0
AF-28,1869,0.0
AF-28,1870,0.0
AF-28,1871,0.0
AF-28,1872,0.0
AF-28,1873,0.0
AF-28,1874,0.0
AF-28,1875,0.0
AF-28,1876,0.0
AF-28,1877,0.0
AF-28,1878,0.0
AF-28,1879,0.0
AF-28,1880,0.0
AF-28,1881,0.0
AF-28,1882,0.0
AF-28,1883,0.0
AF-28,1884,0.0
AF-28,1885,0.0
AF-28,1886,0.0
AF-28,1887,0.0
AF-28,1888,0.0
AF-28,1889,0.0
AF-28,1890,0.0
AF-28,1891,0.0
AF-28,1892,0.0
AF-28,1893,0.0
AF-28,1894,0.0
AF-28,1895,0.0
AF-28,1896,0.0
AF-28,1897,0.0
AF-28,1898,0.0
AF-28,1899,0.0
AF-28,1900,0.0
AF-28,1901,0.0
AF-28,1902,0.0
AF-28,1903,0.0
AF-28,1904,0.0
AF-28,1905,0.0
AF-28,1906,0.0
AF-28,1907,0.0
AF-28,1908,0.0
AF-28,1909,0.0
AF-28,1910,0.0
AF-28,1911,0.0
AF-28,1912,0.0
AF-28,1913,0.0
AF-28,1914,0.0
AF-28,1915,0.0
AF-28,1916,0.0
AF-28,1917,0.0
AF-28,1918,0.0
AF-28,1919,0.0
AF-28,1920,0.0
AF-28,1921,0.0
AF-28,1922,0.0
AF-28,1923,1.0
AF-28,1924,0.0
AF-28,1925,0.0
AF-28,1926,2.0
AF-28,1927,0.0
AF-28,1928,1.0
AF-28,1929,1.0
AF-28,1930,0.0
AF-28,1965,0.0
AF-28,1966,1.0
AF-28,1967,0.0
AF-28,1968,0.0
AF-28,1969,1.0
AF-28,1970,0.0
AF-28,1971,1.0
AF-28,1972,2.0
AF-28,1973,1.0
AF-28,1974,4.0
AF-28,1975,2.0
AF-28,1976,2.0
AF-28,1977,2.0
AF-28,1978,0.0
AF-28,1979,1.0
AF-28,1980,2.0
AF-28,1981,2.0
AF-28,1982,0.0
AF-28,1983,2.0
AF-28,1984,3.0
AF-28,1985,1.0
AF-28,1986,1.0
AF-28,1987,3.0
AF-28,1988,2.0
AF-28,1989,4.0
AF-28,1990,3.0
AF-28,1991,0.0
AF-28,1992,8.0
AF-28,1993,3.0
AF-28,1994,3.0
AF-28,1995,2.0
AF-28,1996,3.0
AF-28,1997,1.0
AF-28,1998,4.0
AF-28,1999,4.0
AF-28,2000,1.0
AF-28,2001,1.0
AF-28,2002,3.0
AF-28,2003,2.0
AF-28,2004,1.0
AF-28,2005,2.0
AF-28,2006,1.0
AF-28,2007,1.0
AF-28,2008,1.0
AF-28,2009,0.0
AF-28,2010,2.0
AF-28,2011,1.0
AF-28,2012,1.0
AF-28,2013,0.0
AF-28,2014,0.0
AF-28,2015,2.0
AF-28,2016,3.0
AG-28,1866,0.0
AG-28,1867,0.0
AG-28,1868,0.0
AG-28,1869,0.0
AG-28,1870,0.0
AG-28,1871,0.0
AG-28,1872,0.0
AG-28,1873,0.0
AG-28,1874,0.0
AG-28,1875,0.0
AG-28,1876,0.0
AG-28,1877,0.0
AG-28,1878,0.0
AG-28,1879,0.0
AG-28,1880,0.0
AG-28,1881,0.0
AG-28,1882,0.0
AG-28,1883,0.0
AG-28,1884,0.0
AG-28,1885,0.0
AG-28,1886,0.0
AG-28,1887,0.0
AG-28,1888,0.0
AG-28,1889,0.0
AG-28,1890,0.0
AG-28,1891,0.0
AG-28,1892,0.0
AG-28,1893,0.0
AG-28,1894,0.0
AG-28,1895,0.0
AG-28,1896,0.0
AG-28,1897,0.0
AG-28,1898,0.0
AG-28,1899,0.0
AG-28,1900,0.0
AG-28,1901,0.0
AG-28,1902,0.0
AG-28,1903,0.0
AG-28,1904,0.0
AG-28,1905,0.0
AG-28,1906,0.0
AG-28,1907,0.0
AG-28,1908,0.0
AG-28,1909,0.0
AG-28,1910,0.0
AG-28,1911,0.0
AG-28,1912,0.0
AG-28,1913,0.0
AG-28,1914,0.0
AG-28,1915,0.0
AG-28,1916,0.0
AG-28,1917,0.0
AG-28,1918,0.0
AG-28,1919,0.0
AG-28,1920,0.0
AG-28,1921,0.0
AG-28,1922,0.0
AG-28,1923,0.0
AG-28,1924,0.0
AG-28,1925,0.0
AG-28,1926,0.0
AG-28,1927,0.0
AG-28,1928,1.0
AG-28,1929,0.0
AG-28,1930,0.0
AG-28,1965,0.0
AG-28,1966,0.0
AG-28,1967,0.0
AG-28,1968,1.0
AG-28,1969,2.0
AG-28,1970,1.0
AG-28,1971,4.0
AG-28,1972,1.0
AG-28,1973,1.0
AG-28,1974,3.0
AG-28,1975,1.0
AG-28,1976,1.0
AG-28,1977,0.0
AG-28,1978,1.0
AG-28,1979,0.0
AG-28,1980,3.0
AG-28,1981,3.0
AG-28,1982,2.0
AG-28,1983,2.0
AG-28,1984,1.0
AG-28,1985,1.0
AG-28,1986,0.0
AG-28,1987,2.0
AG-28,1988,1.0
AG-28,1989,3.0
AG-28,1990,0.0
AG-28,1991,1.0
AG-28,1992,3.0
AG-28,1993,2.0
AG-28,1994,3.0
AG-28,1995,1.0
AG-28,1996,1.0
AG-28,1997,4.0
AG-28,1998,2.0
AG-28,1999,3.0
AG-28,2000,0.0
AG-28,2001,2.0
AG-28,2002,1.0
AG-28,2003,2.0
AG-28,2004,1.0
AG-28,2005,0.0
AG-28,2006,0.0
AG-28,2007,3.0
AG-28,2008,0.0
AG-28,2009,0.0
AG-28,2010,3.0
AG-28,2011,0.0
AG-28,2012,1.0
AG-28,2013,3.0
AG-28,2014,2.0
AG-28,2015,0.0
AG-28,2016,1.0
AH-28,1866,0.0
AH-28,1867,0.0
AH-28,1868,0.0
AH-28,1869,0.0
AH-28,1870,0.0
AH-28,1871,0.0
AH-28,1872,0.0
AH-28,1873,0.0
AH-28,1874,0.0
AH-28,1875,0.0
AH-28,1876,0.0
AH-28,1877,0.0
AH-28,1878,0.0
AH-28,1879,0.0
AH-28,1880,0.0
AH-28,1881,0.0
AH-28,1882,0.0
AH-28,1883,0.0
AH-28,1884,0.0
AH-28,1885,0.0
AH-28,1886,0.0
AH-28,1887,0.0
AH-28,1888,0.0
AH-28,1889,0.0
AH-28,1890,0.0
AH-28,1891,0.0
AH-28,1892,0.0
AH-28,1893,0.0
AH-28,1894,0.0
AH-28,1895,0.0
AH-28,1896,0.0
AH-28,1897,0.0
AH-28,1898,0.0
AH-28,1899,0.0
AH-28,1900,0.0
AH-28,1901,0.0
AH-28,1902,0.0
AH-28,1903,0.0
AH-28,1904,0.0
AH-28,1905,0.0
AH-28,1906,0.0
AH-28,1907,0.0
AH-28,1908,1.0
AH-28,1909,0.0
AH-28,1910,0.0
AH-28,1911,0.0
AH-28,1912,0.0
AH-28,1913,0.0
AH-28,1914,0.0
AH-28,1915,0.0
AH-28,1916,0.0
AH-28,1917,0.0
AH-28,1918,0.0
AH-28,1919,0.0
AH-28,1920,0.0
AH-28,1921,1.0
AH-28,1922,0.0
AH-28,1923,1.0
AH-28,1924,1.0
AH-28,1925,0.0
AH-28,1926,2.0
AH-28,1927,0.0
AH-28,1928,0.0
AH-28,1929,0.0
AH-28,1930,0.0
AH-28,1965,0.0
AH-28,1966,0.0
AH-28,1967,2.0
AH-28,1968,0.0
AH-28,1969,0.0
AH-28,1970,0.0
AH-28,1971,1.0
AH-28,1972,1.0
AH-28,1973,3.0
AH-28,1974,4.0
AH-28,1975,2.0
AH-28,1976,1.0
AH-28,1977,0.0
AH-28,1978,1.0
AH-28,1979,1.0
AH-28,1980,1.0
AH-28,1981,0.0
AH-28,1982,3.0
AH-28,1983,0.0
AH-28,1984,2.0
AH-28,1985,1.0
AH-28,1986,0.0
AH-28,1987,0.0
AH-28,1988,1.0
AH-28,1989,0.0
AH-28,1990,2.0
AH-28,1991,1.0
AH-28,1992,1.0
AH-28,1993,1.0
AH-28,1994,1.0
AH-28,1995,0.0
AH-28,1996,3.0
AH-28,1997,3.0
AH-28,1998,0.0
AH-28,1999,0.0
AH-28,2000,1.0
AH-28,2001,0.0
AH-28,2002,0.0
AH-28,2003,1.0
AH-28,2004,1.0
AH-28,2005,0.0
AH-28,2006,5.0
AH-28,2007,0.0
AH-28,2008,2.0
AH-28,2009,2.0
AH-28,2010,1.0
AH-28,2011,1.0
AH-28,2012,1.0
AH-28,2013,0.0
AH-28,2014,2.0
AH-28,2015,0.0
AH-28,2016,0.0
AI-28,1866,0.0
AI-28,1867,0.0
AI-28,1868,0.0
AI-28,1869,0.0
AI-28,1870,0.0
AI-28,1871,0.0
AI-28,1872,0.0
AI-28,1873,0.0
AI-28,1874,0.0
AI-28,1875,0.0
AI-28,1876,0.0
AI-28,1877,0.0
AI-28,1878,0.0
AI-28,1879,0.0
AI-28,1880,0.0
AI-28,1881,0.0
AI-28,1882,0.0
AI-28,1883,0.0
AI-28,1884,0.0
AI-28,1885,0.0
AI-28,1886,0.0
AI-28,1887,0.0
AI-28,1888,0.0
AI-28,1889,0.0
AI-28,1890,0.0
AI-28,1891,0.0
AI-28,1892,0.0
AI-28,1893,0.0
AI-28,1894,0.0
AI-28,1895,0.0
AI-28,1896,0.0
AI-28,1897,0.0
AI-28,1898,0.0
AI-28,1899,0.0
AI-28,1900,0.0
AI-28,1901,0.0
AI-28,1902,0.0
AI-28,1903,0.0
AI-28,1904,0.0
AI-28,1905,0.0
AI-28,1906,0.0
AI-28,1907,0.0
AI-28,1908,0.0
AI-28,1909,0.0
AI-28,1910,0.0
AI-28,1911,0.0
AI-28,1912,0.0
AI-28,1913,0.0
AI-28,1914,0.0
AI-28,1915,0.0
AI-28,1916,0.0
AI-28,1917,0.0
AI-28,1918,0.0
AI-28,1919,0.0
AI-28,1920,0.0
AI-28,1921,0.0
AI-28,1922,0.0
AI-28,1923,0.0
AI-28,1924,0.0
AI-28,1925,0.0
AI-28,1926,0.0
AI-28,1927,0.0
AI-28,1928,0.0
AI-28,1929,0.0
AI-28,1930,1.0
AI-28,1965,0.0
AI-28,1966,0.0
AI-28,1967,0.0
AI-28,1968,0.0
AI-28,1969,0.0
AI-28,1970,0.0
AI-28,1971,0.0
AI-28,1972,0.0
AI-28,1973,1.0
AI-28,1974,1.0
AI-28,1975,0.0
AI-28,1976,0.0
AI-28,1977,0.0
AI-28,1978,0.0
AI-28,1979,0.0
AI-28,1980,0.0
AI-28,1981,0.0
AI-28,1982,0.0
AI-28,1983,1.0
AI-28,1984,1.0
AI-28,1985,0.0
AI-28,1986,0.0
AI-28,1987,0.0
AI-28,1988,1.0
AI-28,1989,1.0
AI-28,1990,1.0
AI-28,1991,1.0
AI-28,1992,2.0
AI-28,1993,2.0
AI-28,1994,1.0
AI-28,1995,1.0
AI-28,1996,0.0
AI-28,1997,3.0
AI-28,1998,0.0
AI-28,1999,1.0
AI-28,2000,0.0
AI-28,2001,0.0
AI-28,2002,1.0
AI-28,2003,0.0
AI-28,2004,2.0
AI-28,2005,1.0
AI-28,2006,0.0
AI-28,2007,1.0
AI-28,2008,0.0
AI-28,2009,1.0
AI-28,2010,0.0
AI-28,2011,4.0
AI-28,2012,0.0
AI-28,2013,0.0
AI-28,2014,0.0
AI-28,2015,0.0
AI-28,2016,1.0
AJ-28,1866,0.0
AJ-28,1867,0.0
AJ-28,1868,0.0
AJ-28,1869,0.0
AJ-28,1870,0.0
AJ-28,1871,0.0
AJ-28,1872,0.0
AJ-28,1873,0.0
AJ-28,1874,0.0
AJ-28,1875,0.0
AJ-28,1876,0.0
AJ-28,1877,0.0
AJ-28,1878,0.0
AJ-28,1879,0.0
AJ-28,1880,0.0
AJ-28,1881,0.0
AJ-28,1882,0.0
AJ-28,1883,0.0
AJ-28,1884,0.0
AJ-28,1885,0.0
AJ-28,1886,0.0
AJ-28,1887,0.0
AJ-28,1888,0.0
AJ-28,1889,0.0
AJ-28,1890,0.0
AJ-28,1891,0.0
AJ-28,1892,0.0
AJ-28,1893,0.0
AJ-28,1894,0.0
AJ-28,1895,0.0
AJ-28,1896,0.0
AJ-28,1897,0.0
AJ-28,1898,0.0
AJ-28,1899,0.0
AJ-28,1900,0.0
AJ-28,1901,0.0
AJ-28,1902,0.0
AJ-28,1903,0.0
AJ-28,1904,0.0
AJ-28,1905,0.0
AJ-28,1906,0.0
AJ-28,1907,0.0
AJ-28,1908,0.0
AJ-28,1909,0.0
AJ-28,1910,0.0
AJ-28,1911,0.0
AJ-28,1912,0.0
AJ-28,1913,0.0
AJ-28,1914,0.0
AJ-28,1915,0.0
AJ-28,1916,0.0
AJ-28,1917,0.0
AJ-28,1918,0.0
AJ-28,1919,0.0
AJ-28,1920,0.0
AJ-28,1921,0.0
AJ-28,1922,0.0
AJ-28,1923,0.0
AJ-28,1924,0.0
AJ-28,1925,0.0
AJ-28,1926,0.0
AJ-28,1927,0.0
AJ-28,1928,0.0
AJ-28,1929,0.0
AJ-28,1930,0.0
AJ-28,1965,0.0
AJ-28,1966,0.0
AJ-28,1967,0.0
AJ-28,1968,0.0
AJ-28,1969,1.0
AJ-28,1970,2.0
AJ-28,1971,0.0
AJ-28,1972,0.0
AJ-28,1973,0.0
AJ-28,1974,0.0
AJ-28,1975,0.0
AJ-28,1976,1.0
AJ-28,1977,0.0
AJ-28,1978,0.0
AJ-28,1979,0.0
AJ-28,1980,0.0
AJ-28,1981,1.0
AJ-28,1982,0.0
AJ-28,1983,0.0
AJ-28,1984,1.0
AJ-28,1985,0.0
AJ-28,1986,1.0
AJ-28,1987,0.0
AJ-28,1988,1.0
AJ-28,1989,0.0
AJ-28,1990,1.0
AJ-28,1991,0.0
AJ-28,1992,1.0
AJ-28,1993,0.0
AJ-28,1994,0.0
AJ-28,1995,1.0
AJ-28,1996,0.0
AJ-28,1997,2.0
AJ-28,1998,0.0
AJ-28,1999,0.0
AJ-28,2000,0.0
AJ-28,2001,0.0
AJ-28,2002,0.0
AJ-28,2003,1.0
AJ-28,2004,0.0
AJ-28,2005,2.0
AJ-28,2006,0.0
AJ-28,2007,0.0
AJ-28,2008,0.0
AJ-28,2009,0.0
AJ-28,2010,0.0
AJ-28,2011,0.0
AJ-28,2012,0.0
AJ-28,2013,0.0
AJ-28,2014,0.0
AJ-28,2015,1.0
AJ-28,2016,2.0
AK-28,1866,0.0
AK-28,1867,0.0
AK-28,1868,0.0
AK-28,1869,0.0
AK-28,1870,0.0
AK-28,1871,0.0
AK-28,1872,0.0
AK-28,1873,0.0
AK-28,1874,0.0
AK-28,1875,0.0
AK-28,1876,0.0
AK-28,1877,0.0
AK-28,1878,0.0
AK-28,1879,0.0
AK-28,1880,0.0
AK-28,1881,0.0
AK-28,1882,0.0
AK-28,1883,0.0
AK-28,1884,0.0
AK-28,1885,0.0
AK-28,1886,0.0
AK-28,1887,0.0
AK-28,1888,0.0
AK-28,1889,0.0
AK-28,1890,0.0
AK-28,1891,0.0
AK-28,1892,0.0
AK-28,1893,1.0
AK-28,1894,0.0
AK-28,1895,0.0
AK-28,1896,0.0
AK-28,1897,0.0
AK-28,1898,0.0
AK-28,1899,0.0
AK-28,1900,0.0
AK-28,1901,0.0
AK-28,1902,0.0
AK-28,1903,0.0
AK-28,1904,0.0
AK-28,1905,0.0
AK-28,1906,0.0
AK-28,1907,0.0
AK-28,1908,0.0
AK-28,1909,0.0
AK-28,1910,0.0
AK-28,1911,0.0
AK-28,1912,0.0
AK-28,1913,0.0
AK-28,1914,0.0
AK-28,1915,0.0
AK-28,1916,0.0
AK-28,1917,0.0
AK-28,1918,0.0
AK-28,1919,0.0
AK-28,1920,0.0
AK-28,1921,0.0
AK-28,1922,0.0
AK-28,1923,0.0
AK-28,1924,0.0
AK-28,1925,0.0
AK-28,1926,0.0
AK-28,1927,0.0
AK-28,1928,0.0
AK-28,1929,0.0
AK-28,1930,0.0
AK-28,1965,0.0
AK-28,1966,0.0
AK-28,1967,0.0
AK-28,1968,0.0
AK-28,1969,0.0
AK-28,1970,1.0
AK-28,1971,1.0
AK-28,1972,1.0
AK-28,1973,0.0
AK-28,1974,0.0
AK-28,1975,0.0
AK-28,1976,1.0
AK-28,1977,1.0
AK-28,1978,0.0
AK-28,1979,0.0
AK-28,1980,1.0
AK-28,1981,0.0
AK-28,1982,0.0
AK-28,1983,3.0
AK-28,1984,0.0
AK-28,1985,0.0
AK-28,1986,0.0
AK-28,1987,0.0
AK-28,1988,0.0
AK-28,1989,0.0
AK-28,1990,0.0
AK-28,1991,0.0
AK-28,1992,1.0
AK-28,1993,1.0
AK-28,1994,1.0
AK-28,1995,0.0
AK-28,1996,0.0
AK-28,1997,1.0
AK-28,1998,0.0
AK-28,1999,0.0
AK-28,2000,0.0
AK-28,2001,1.0
AK-28,2002,1.0
AK-28,2003,0.0
AK-28,2004,0.0
AK-28,2005,0.0
AK-28,2006,0.0
AK-28,2007,1.0
AK-28,2008,3.0
AK-28,2009,0.0
AK-28,2010,1.0
AK-28,2011,1.0
AK-28,2012,0.0
AK-28,2013,1.0
AK-28,2014,0.0
AK-28,2015,0.0
AK-28,2016,0.0
AL-28,1866,0.0
AL-28,1867,0.0
AL-28,1868,0.0
AL-28,1869,0.0
AL-28,1870,0.0
AL-28,1871,0.0
AL-28,1872,0.0
AL-28,1873,0.0
AL-28,1874,0.0
AL-28,1875,0.0
AL-28,1876,0.0
AL-28,1877,0.0
AL-28,1878,0.0
AL-28,1879,0.0
AL-28,1880,0.0
AL-28,1881,0.0
AL-28,1882,0.0
AL-28,1883,0.0
AL-28,1884,0.0
AL-28,1885,0.0
AL-28,1886,0.0
AL-28,1887,0.0
AL-28,1888,0.0
AL-28,1889,0.0
AL-28,1890,0.0
AL-28,1891,0.0
AL-28,1892,0.0
AL-28,1893,0.0
AL-28,1894,0.0
AL-28,1895,0.0
AL-28,1896,0.0
AL-28,1897,0.0
AL-28,1898,0.0
AL-28,1899,0.0
AL-28,1900,0.0
AL-28,1901,0.0
AL-28,1902,0.0
AL-28,1903,0.0
AL-28,1904,0.0
AL-28,1905,0.0
AL-28,1906,0.0
AL-28,1907,0.0
AL-28,1908,0.0
AL-28,1909,0.0
AL-28,1910,0.0
AL-28,1911,0.0
AL-28,1912,0.0
AL-28,1913,0.0
AL-28,1914,0.0
AL-28,1915,0.0
AL-28,1916,0.0
AL-28,1917,0.0
AL-28,1918,0.0
AL-28,1919,0.0
AL-28,1920,0.0
AL-28,1921,0.0
AL-28,1922,0.0
AL-28,1923,0.0
AL-28,1924,0.0
AL-28,1925,0.0
AL-28,1926,0.0
AL-28,1927,0.0
AL-28,1928,0.0
AL-28,1929,2.0
AL-28,1930,0.0
AL-28,1965,0.0
AL-28,1966,1.0
AL-28,1967,0.0
AL-28,1968,0.0
AL-28,1969,0.0
AL-28,1970,3.0
AL-28,1971,1.0
AL-28,1972,2.0
AL-28,1973,1.0
AL-28,1974,2.0
AL-28,1975,1.0
AL-28,1976,1.0
AL-28,1977,1.0
AL-28,1978,2.0
AL-28,1979,1.0
AL-28,1980,1.0
AL-28,1981,2.0
AL-28,1982,1.0
AL-28,1983,1.0
AL-28,1984,1.0
AL-28,1985,0.0
AL-28,1986,1.0
AL-28,1987,2.0
AL-28,1988,0.0
AL-28,1989,0.0
AL-28,1990,3.0
AL-28,1991,1.0
AL-28,1992,5.0
AL-28,1993,1.0
AL-28,1994,2.0
AL-28,1995,1.0
AL-28,1996,3.0
AL-28,1997,1.0
AL-28,1998,2.0
AL-28,1999,1.0
AL-28,2000,2.0
AL-28,2001,1.0
AL-28,2002,3.0
AL-28,2003,1.0
AL-28,2004,1.0
AL-28,2005,2.0
AL-28,2006,4.0
AL-28,2007,2.0
AL-28,2008,1.0
AL-28,2009,4.0
AL-28,2010,1.0
AL-28,2011,5.0
AL-28,2012,1.0
AL-28,2013,6.0
AL-28,2014,3.0
AL-28,2015,8.0
AL-28,2016,4.0
AM-28,1866,0.0
AM-28,1867,0.0
AM-28,1868,0.0
AM-28,1869,0.0
AM-28,1870,0.0
AM-28,1871,0.0
AM-28,1872,0.0
AM-28,1873,0.0
AM-28,1874,0.0
AM-28,1875,0.0
AM-28,1876,0.0
AM-28,1877,0.0
AM-28,1878,0.0
AM-28,1879,0.0
AM-28,1880,0.0
AM-28,1881,0.0
AM-28,1882,0.0
AM-28,1883,0.0
AM-28,1884,0.0
AM-28,1885,0.0
AM-28,1886,0.0
AM-28,1887,0.0
AM-28,1888,0.0
AM-28,1889,0.0
AM-28,1890,0.0
AM-28,1891,0.0
AM-28,1892,0.0
AM-28,1893,0.0
AM-28,1894,0.0
AM-28,1895,0.0
AM-28,1896,0.0
AM-28,1897,0.0
AM-28,1898,0.0
AM-28,1899,0.0
AM-28,1900,0.0
AM-28,1901,0.0
AM-28,1902,0.0
AM-28,1903,0.0
AM-28,1904,0.0
AM-28,1905,0.0
AM-28,1906,0.0
AM-28,1907,0.0
AM-28,1908,0.0
AM-28,1909,0.0
AM-28,1910,0.0
AM-28,1911,0.0
AM-28,1912,0.0
AM-28,1913,0.0
AM-28,1914,0.0
AM-28,1915,0.0
AM-28,1916,0.0
AM-28,1917,0.0
AM-28,1918,0.0
AM-28,1919,0.0
AM-28,1920,0.0
AM-28,1921,0.0
AM-28,1922,0.0
AM-28,1923,0.0
AM-28,1924,0.0
AM-28,1925,0.0
AM-28,1926,0.0
AM-28,1927,0.0
AM-28,1928,0.0
AM-28,1929,0.0
AM-28,1930,0.0
AM-28,1965,0.0
AM-28,1966,1.0
AM-28,1967,2.0
AM-28,1968,0.0
AM-28,1969,0.0
AM-28,1970,0.0
AM-28,1971,1.0
AM-28,1972,1.0
AM-28,1973,0.0
AM-28,1974,0.0
AM-28,1975,0.0
AM-28,1976,1.0
AM-28,1977,0.0
AM-28,1978,0.0
AM-28,1979,0.0
AM-28,1980,1.0
AM-28,1981,1.0
AM-28,1982,0.0
AM-28,1983,1.0
AM-28,1984,0.0
AM-28,1985,0.0
AM-28,1986,0.0
AM-28,1987,0.0
AM-28,1988,0.0
AM-28,1989,0.0
AM-28,1990,1.0
AM-28,1991,0.0
AM-28,1992,0.0
AM-28,1993,1.0
AM-28,1994,0.0
AM-28,1995,0.0
AM-28,1996,0.0
AM-28,1997,0.0
AM-28,1998,0.0
AM-28,1999,0.0
AM-28,2000,1.0
AM-28,2001,0.0
AM-28,2002,0.0
AM-28,2003,0.0
AM-28,2004,1.0
AM-28,2005,1.0
AM-28,2006,0.0
AM-28,2007,0.0
AM-28,2008,0.0
AM-28,2009,0.0
AM-28,2010,0.0
AM-28,2011,1.0
AM-28,2012,0.0
AM-28,2013,0.0
AM-28,2014,1.0
AM-28,2015,0.0
AM-28,2016,1.0
AN-28,1866,0.0
AN-28,1867,0.0
AN-28,1868,0.0
AN-28,1869,0.0
AN-28,1870,0.0
AN-28,1871,0.0
AN-28,1872,0.0
AN-28,1873,0.0
AN-28,1874,0.0
AN-28,1875,0.0
AN-28,1876,0.0
AN-28,1877,0.0
AN-28,1878,0.0
AN-28,1879,0.0
AN-28,1880,0.0
AN-28,1881,0.0
AN-28,1882,0.0
AN-28,1883,0.0
AN-28,1884,0.0
AN-28,1885,0.0
AN-28,1886,0.0
AN-28,1887,0.0
AN-28,1888,0.0
AN-28,1889,0.0
AN-28,1890,0.0
AN-28,1891,0.0
AN-28,1892,0.0
AN-28,1893,0.0
AN-28,1894,0.0
AN-28,1895,0.0
AN-28,1896,0.0
AN-28,1897,0.0
AN-28,1898,0.0
AN-28,1899,0.0
AN-28,1900,0.0
AN-28,1901,0.0
AN-28,1902,0.0
AN-28,1903,0.0
AN-28,1904,0.0
AN-28,1905,0.0
AN-28,1906,0.0
AN-28,1907,0.0
AN-28,1908,0.0
AN-28,1909,0.0
AN-28,1910,0.0
AN-28,1911,0.0
AN-28,1912,0.0
AN-28,1913,0.0
AN-28,1914,0.0
AN-28,1915,0.0
AN-28,1916,0.0
AN-28,1917,0.0
AN-28,1918,0.0
AN-28,1919,0.0
AN-28,1920,0.0
AN-28,1921,0.0
AN-28,1922,0.0
AN-28,1923,0.0
AN-28,1924,0.0
AN-28,1925,0.0
AN-28,1926,0.0
AN-28,1927,0.0
AN-28,1928,0.0
AN-28,1929,1.0
AN-28,1930,0.0
AN-28,1965,0.0
AN-28,1966,0.0
AN-28,1967,2.0
AN-28,1968,1.0
AN-28,1969,0.0
AN-28,1970,0.0
AN-28,1971,2.0
AN-28,1972,1.0
AN-28,1973,0.0
AN-28,1974,2.0
AN-28,1975,3.0
AN-28,1976,1.0
AN-28,1977,1.0
AN-28,1978,0.0
AN-28,1979,0.0
AN-28,1980,0.0
AN-28,1981,1.0
AN-28,1982,2.0
AN-28,1983,0.0
AN-28,1984,0.0
AN-28,1985,1.0
AN-28,1986,0.0
AN-28,1987,1.0
AN-28,1988,0.0
AN-28,1989,0.0
AN-28,1990,1.0
AN-28,1991,0.0
AN-28,1992,1.0
AN-28,1993,0.0
AN-28,1994,1.0
AN-28,1995,0.0
AN-28,1996,0.0
AN-28,1997,0.0
AN-28,1998,1.0
AN-28,1999,1.0
AN-28,2000,0.0
AN-28,2001,1.0
AN-28,2002,0.0
AN-28,2003,2.0
AN-28,2004,0.0
AN-28,2005,1.0
AN-28,2006,0.0
AN-28,2007,0.0
AN-28,2008,0.0
AN-28,2009,0.0
AN-28,2010,3.0
AN-28,2011,1.0
AN-28,2012,0.0
AN-28,2013,0.0
AN-28,2014,0.0
AN-28,2015,2.0
AN-28,2016,1.0
W-27,1866,0.0
W-27,1867,0.0
W-27,1868,0.0
W-27,1869,0.0
W-27,1870,0.0
W-27,1871,0.0
W-27,1872,0.0
W-27,1873,0.0
W-27,1874,0.0
W-27,1875,0.0
W-27,1876,0.0
W-27,1877,0.0
W-27,1878,0.0
W-27,1879,0.0
W-27,1880,0.0
W-27,1881,0.0
W-27,1882,0.0
W-27,1883,0.0
W-27,1884,0.0
W-27,1885,0.0
W-27,1886,0.0
W-27,1887,0.0
W-27,1888,0.0
W-27,1889,0.0
W-27,1890,0.0
W-27,1891,0.0
W-27,1892,0.0
W-27,1893,0.0
W-27,1894,0.0
W-27,1895,0.0
W-27,1896,0.0
W-27,1897,0.0
W-27,1898,0.0
W-27,1899,0.0
